,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.0,0.0,0.0,0.9895803928375244,-0.010963230287867944,-0.045592582265099005,0.053248883633704634,0.9892153143882751,-0.013412658107413591,-0.04536977547402128,0.053005532884121846,0.9879358410835266,-0.015886894657621695,-0.0448776232456795,0.052902674562527736,0.9902426600456238,-0.010694834250972769,-0.043514457742790336,-0.05381391028257787,0.992084264755249,-0.01350350438985656,-0.043831727227628084,-0.05393234099699704,0.9916259050369263,-0.016630274315527088,-0.04375649116562281,-0.054105680132856264,0.9926310181617737,-0.05067464794311616,-0.030320247696167972,0.4997268248114861,0.9816927909851074,-0.042606344168618665,-0.023739981475775808,-0.09308804794502705,0.99056476354599,-0.011301681238133198,0.05482595690033999,0.17061455310377974,0.9873552918434143,-0.013520151308781555,0.0464238307005864,0.0023576413437375095,0.9896531105041504,0.00035686053473259097,0.48319518848581344,1.6236135045215685,0.9975489974021912,-0.21559990787649178,0.2614142683448437,-0.11916042469116668,0.9988238215446472,0.18999065524129707,1.0261012814920494,2.2334613323700334,0.7184051275253296,-0.27661241152622124,0.6881917938842647,-0.25888634534912963,0.851941704750061,0.7701343859822563,1.6268580138001927,2.428713203532608,0.6532639861106873,-0.2293581901144374,0.9073587570499532,-0.350642038827566,0.807151734828949,0.8823579312788817,1.6690154381914704,2.252613512794838,0.6012427806854248,-0.21070962749606328,0.8727494606841898,-0.41451021252641534,0.7490761280059814,0.9562159506102802,1.7529662907834662,2.0093947535174204,0.5959316492080688,-0.18478305664976516,0.851792040019214,-0.4382350230342283,0.738074779510498,0.8833902379745482,1.7126510603367753,2.3085278014736503,0.5715711712837219,-0.19747648052892047,0.9441165276106629,-0.3583965912215539,0.7088578343391418,-0.07721957683387219,1.4331865547593454,1.9523387260779115,0.9975404739379883,-0.32593705893330027,3.2174785257416993,1.939690089611475,0.9974528551101685,0.003696686697329489,0.7977678653790762,1.3731356422135779,0.5559249520301819,0.07950470933294908,1.756460866172461,1.4065747263359678,0.4998272955417633,-0.058028195872080045,0.5970239303593388,1.2177872853465497,0.5264444947242737,0.16121223224972644,1.1857553316055807,1.1193934665221466,0.4968915581703186,-0.053890555017379875,0.610986695898194,1.1962800879310547,0.5673673748970032,0.15086286032330803,1.1701615686773987,1.0827385878008833,0.5278587937355042,-0.009028962406443674,0.6359984493899304,1.205142198552837,0.5374313592910767,0.25779985057157506,1.307970920412449,0.9787914998583057,0.4895833432674408
1,0.0,0.0,0.0,0.9905850887298584,-0.010558875191049326,-0.04788799199087326,0.0504744864307269,0.99015212059021,-0.009672284962147447,-0.04927138848994674,0.05034437995577087,0.9889621138572693,-0.009051573554111266,-0.050866807173197116,0.050212176554100416,0.9910691380500793,-0.023754252945674157,-0.042933151599956365,-0.06700988567858931,0.9928252696990967,-0.03341028491825176,-0.04280058566478769,-0.06730407602304447,0.9924116134643555,-0.043530420608596014,-0.04203448033322653,-0.06770820053053198,0.9933253526687622,-0.05590971079685682,-0.03786517641171725,0.4995238594783662,0.9831315875053406,-0.08124728089843528,-0.01765034519314033,-0.13687299397837666,0.991441547870636,-0.008052787027647706,0.0539160509057198,0.1733310486110503,0.9885455369949341,-0.02702094707878203,0.048609032891045206,-0.010922322584254664,0.9906681776046753,-0.031196265416433965,0.4345439300020139,1.6660189374311312,0.9977508783340454,-0.22813861016666723,0.24340729465579772,-0.18144633070348692,0.9989390969276428,0.0380254217229846,1.0667479118835672,2.364182181387857,0.6917489171028137,-0.2201684466627409,0.638668757529628,-0.30955060812945706,0.8664057850837708,0.30606679384262464,2.6364222405961306,3.309847710457675,0.6570807695388794,-0.11638879369345358,0.8723136216184729,-0.35700430701175195,0.8254061937332153,0.3671316846536148,2.852323961307743,3.063436049531797,0.6063158512115479,-0.08643709442392086,0.8508590119013612,-0.4170350008883204,0.7719758749008179,0.4758433023426978,3.6147948443689164,3.4480322316064824,0.6036282181739807,-0.06453462055294387,0.834376557713203,-0.4287846607374953,0.7618802785873413,0.35107291143721214,3.0620377119545084,3.337248477022659,0.5799229145050049,-0.07437505894154556,0.9151216816222231,-0.3550628175045696,0.7336190938949585,-0.03355094096687908,1.104395097464431,1.884935613276663,0.9976998567581177,-0.5235892969314043,3.2784568752508365,3.053275283953662,0.9976722002029419,0.06420459400427937,0.9356145773076404,1.4721694734264954,0.5787578225135803,-0.082479510341235,1.596766487144015,1.5490078814525392,0.5450599789619446,-0.0497353954513491,0.6278851252783355,1.2649591476123643,0.5393131375312805,-0.007610634162468896,1.0224057932912873,1.2129632971293076,0.5452349185943604,-0.078269242817874,0.6156956070129085,1.2488819040352674,0.5823728442192078,-0.017391288893540257,1.0077066643394472,1.1829441222144144,0.5684796571731567,-0.02772702603047173,0.6759023239610097,1.2467242808010515,0.5666998028755188,0.062048622088551594,1.1751275918445356,1.1359350873062584,0.5383070707321167
2,0.0,0.0,0.0,0.9915129542350769,-0.0054326007796984994,-0.05504715656862415,0.0453967948745328,0.9910993576049805,-0.006339379448978941,-0.05671022026997233,0.04525414722694723,0.9900199770927429,-0.007558994942630988,-0.05852178093947603,0.04509654480481399,0.9919180870056152,-0.014065400628194169,-0.05067074822180102,-0.06350349026970822,0.9935239553451538,-0.02187219957909724,-0.05226607105787462,-0.06381770211296452,0.9931511282920837,-0.032313104154380726,-0.053990814301424724,-0.06412395437327403,0.993975043296814,-0.07508170508542282,-0.06769635171639023,0.4157389595365406,0.9846531748771667,-0.0812431874892604,-0.04867649246968729,-0.13728150151951335,0.9922757744789124,-0.019481617246289457,0.05631608842148687,0.15377654707915506,0.9896607995033264,-0.034243902281392194,0.050962569167340134,-0.015853692263441414,0.9915904402732849,-0.1286495186777838,0.46747663575233206,1.4818356038634537,0.9979608654975891,-0.2673481040354151,0.2532869062737927,-0.18713674116465143,0.9990439414978027,-0.22514665085996155,2.37548756740975,3.4428696314897205,0.6533987522125244,-0.21257471714994136,0.7179139783749137,-0.3043350141431804,0.8794294595718384,-0.29980891838459806,5.5326946510203445,4.346401552685891,0.614952802658081,0.011773731389527232,0.895728182866529,-0.3460507946127352,0.8409556150436401,-0.18491206299577423,3.882583134919432,2.495924513197808,0.5656774640083313,0.05826868856075503,0.8370154906642158,-0.42095013764832057,0.7902517318725586,-0.18947407089897986,3.895762518467047,2.333010947367475,0.5649945139884949,0.06995387889155177,0.8214531258417221,-0.4222179279434847,0.780817449092865,-0.29443946499260054,5.274886208332095,3.8665964042917964,0.53989577293396,0.05911315412919798,0.9110679845073503,-0.3414837847692484,0.750550389289856,-0.16192526117802855,1.3460166495996155,1.9712677630102562,0.9979262948036194,-0.6402176666531497,2.4887101365347344,2.4926695346591075,0.9978973865509033,0.050636982430162444,1.2287394832833902,1.5420500667008619,0.6170769333839417,-0.2009431716505012,1.0062473982579274,1.4340304245312154,0.5853744745254517,0.12423844382325801,0.9946605076991669,1.2089476192436468,0.5837213397026062,-0.1172210726532925,0.6490289121461933,1.199466105206654,0.586841344833374,0.11225702955363377,0.999698497541998,1.174862676306964,0.61435866355896,-0.12355571738742435,0.6452908488587671,1.1813826842735042,0.5942362546920776,0.23487646698991407,1.1575743742726805,1.1240007851918004,0.6085013151168823,-0.08110949692649978,0.7439972998333806,1.1869396223371556,0.5801502466201782
3,0.0,0.0,0.0,0.9923394322395325,-0.004614734514714846,-0.06108834595896947,0.05119843059084669,0.9919348359107971,-0.007156059180069713,-0.06463226024867763,0.05090658745266889,0.9909374713897705,-0.010402191107775563,-0.06813083397111147,0.05053527990737854,0.9926699995994568,-0.010835677551891224,-0.0530048920298622,-0.08578292385164762,0.9941437840461731,-0.01765635208043718,-0.054696180757957714,-0.08609232189181505,0.9938063621520996,-0.02565228348725631,-0.056424548226002645,-0.08642663933900219,0.9945502877235413,-0.08934056887047367,-0.0884090768905249,0.4531420392147695,0.9859596490859985,-0.07426588379582857,-0.05232608076409574,-0.228306394942893,0.9930177330970764,-0.023247267300836896,0.050930676927483244,0.16557073510955592,0.990652322769165,-0.031505936582095,0.048478388451586044,-0.04974605326133048,0.9924145936965942,-0.17788839119013927,0.34539379631945083,1.592333022279914,0.9981595873832703,-0.25174992611969044,0.21379557763775262,-0.3040747617043168,0.9991364479064941,-0.16512322918999447,1.265922606164657,2.581359086372046,0.6462682485580444,-0.25531259586706984,0.6125401979072393,-0.38773550553412195,0.8910742402076721,0.022916191471766496,1.5076303544349274,2.352691960505144,0.6358574032783508,-0.10051641741034095,0.8300320142380306,-0.3863751953287791,0.8563160300254822,0.07366748691250126,1.6208439560154433,2.26184716545635,0.5879369378089905,-0.05212443420451023,0.7769145462941937,-0.4553802223166685,0.8100095391273499,0.11375400513612068,2.022772310953,2.5485075542693005,0.5898563265800476,-0.034050229158594444,0.7539040982078175,-0.45810961948962886,0.8015382289886475,0.0665928652250978,1.7190009434779805,2.421760377157607,0.5651708841323853,-0.04458368477451571,0.8373707298505766,-0.3836630870553934,0.77303546667099,-0.22867975907549765,1.0869759469807758,1.8657095287204841,0.9981279969215393,-0.9634549331711172,2.821786277735137,2.746685479142681,0.9980937242507935,-0.04940590236521818,1.0759936560950183,1.4892506331878184,0.6378507614135742,-0.2305102913931196,1.9150717901234453,1.3354160346261215,0.6212575435638428,-0.07045000806953598,0.8068204622309942,1.219099788497892,0.6148767471313477,-0.22507575087598275,0.7956628327320828,1.2493767411547279,0.6234784126281738,-0.09042234052426512,0.7978284089924971,1.201154281801659,0.6364861130714417,-0.24005655967432968,0.7307936014133977,1.241532155141303,0.618391215801239,-0.02020522688442672,0.8801087365159316,1.1716294127613551,0.6382878422737122,-0.24542426862406205,1.0141104570810628,1.1792696056700396,0.6162965893745422
4,0.0,0.0,0.0,0.9931009411811829,-0.006425004444020601,-0.05586086975432723,0.034581134505058245,0.9927306175231934,-0.009896106085553547,-0.060092064502286255,0.03445848594488908,0.9918277859687805,-0.013966906855145638,-0.06482910143676295,0.03429512673127067,0.9933925271034241,-0.009868575955278298,-0.04941317170958418,-0.0917660844943034,0.9947250485420227,-0.015762952878566137,-0.051841862409360985,-0.09186990017382136,0.9944201707839966,-0.022428981803044173,-0.054615064419599665,-0.09202879543461948,0.9950911402702332,-0.0879462347610931,-0.09288579389843428,0.3637660644963927,0.9873215556144714,-0.07255890790981828,-0.0568624745233586,-0.2411624373938132,0.9937085509300232,-0.025675646646900974,0.04520894536252266,0.1489025880740735,0.9915822148323059,-0.03132207837503856,0.040948463090568786,-0.049974234139157504,0.9931718111038208,-0.25073885158930115,0.15394162016388313,1.2854209848990088,0.9983417987823486,-0.2478447310663655,0.1933439738885649,-0.2947662158252837,0.9992225170135498,-0.1212038445198249,0.7594001225743376,2.1708359481250175,0.6643875241279602,-0.33279926432398516,0.5392933143688506,-0.3761597958760333,0.9012184739112854,0.20007491151383588,1.28293089630596,2.3577195506259825,0.6691868901252747,-0.2560179973342408,0.8294898626041743,-0.3785201507971575,0.8697594404220581,0.31639098749158456,1.4171121113894103,2.282358222164222,0.6238775849342346,-0.20737414264808607,0.8076488433777311,-0.43829515993197704,0.8272886276245117,0.38563415128914696,1.771021812133137,2.528084795568702,0.6263372302055359,-0.17571441511551683,0.7765354881188122,-0.4578859249056967,0.8196155428886414,0.28531937592550444,1.518303577244662,2.4234376513276823,0.6028784513473511,-0.20143912664320657,0.85863696645443,-0.3824124807112976,0.792380154132843,-0.3355682125663712,0.9342217886495527,1.8352262399526935,0.998231828212738,-1.2044081210488868,3.05970417620708,2.843341505600598,0.9982767105102539,-0.140026632266466,0.6378389460060329,1.3423231437020844,0.6168873906135559,-0.1982688539485676,1.8415283503118278,1.3615542366270674,0.657281756401062,-0.136107654948156,0.520631107337934,1.1981278060593596,0.6121898293495178,-0.02113092358501949,1.3496540244846142,1.0220847660918706,0.6596754193305969,-0.14922376540938448,0.5195050248789252,1.1852122600100525,0.6366235613822937,-0.043749975501963516,1.3328611308331997,0.9957498297372716,0.6537600159645081,-0.10078539613544608,0.5549975677676426,1.1886099848763463,0.6467627882957458,0.09007864760877621,1.447353844370761,0.8078840370315049,0.6524954438209534
5,0.0,0.0,0.0,0.9933353662490845,-0.006724340342786587,-0.05121922634188612,0.0343449889154796,0.9923523664474487,-0.008659386486248805,-0.0544056598873081,0.034079785570632175,0.9912497997283936,-0.011130950345898083,-0.05781025772325566,0.03389076660303253,0.9929831624031067,-0.011468780450437841,-0.04619282493263358,-0.07239649504874265,0.9947835803031921,-0.01694958195123928,-0.04822633351189143,-0.07259785886578655,0.9945237040519714,-0.023116221393158155,-0.050304239506312506,-0.07296345949249175,0.9952652454376221,-0.08063657001838066,-0.07380882128439334,0.30843825032322275,0.9864336252212524,-0.06371215861493391,-0.04527844392934314,-0.2020871555744752,0.9939409494400024,-0.019244041956590283,0.043157939158302135,0.1195038890342053,0.9914040565490723,-0.027579606935042605,0.04055169117190221,-0.041354610947375775,0.9935379028320312,-0.4163600738071383,0.24701198898264196,1.2630412367045718,0.9982773661613464,-0.19226077994619575,0.186724815217645,-0.29067388457948723,0.9992917776107788,-0.7960234690483545,1.4715268874359397,3.218995342963932,0.5993661880493164,-0.24995355466412594,0.5594993325931215,-0.3528456054854925,0.9052832126617432,-0.7290053888522032,2.2472897561379748,3.2266724678966936,0.6039705276489258,-0.19960792613411077,0.862223549920818,-0.30624203843120956,0.8723165988922119,-0.6716928207433587,2.2150711379425645,2.9431546969962263,0.5638230443000793,-0.17679433330358107,0.8178095326596071,-0.37786284601874726,0.8293748497962952,-0.7769493384775098,2.689864039237068,3.3324915948808616,0.5660566687583923,-0.1560198520591018,0.805498895669552,-0.37889853294645076,0.8212903141975403,-0.7285335179498614,2.487232442574256,3.2410688177584808,0.5449002981185913,-0.17678307182943467,0.8780171397638465,-0.3052329090836239,0.7877525687217712,-0.5431947779166726,1.2381257742844165,2.2317860313603246,0.9983248114585876,-1.578857843652322,3.8473741254233844,3.4262845075840986,0.9984114766120911,-0.20930780139364027,0.7803160408415115,1.4617074556886773,0.5768317580223083,-0.2772327146961674,1.3652215802555614,1.6153481676826094,0.6788710951805115,-0.18607511222438203,0.567743144396539,1.26968477758426,0.5993742346763611,-0.14040745769129603,0.8359583995694673,1.2972859636356397,0.6886489391326904,-0.19535384094158995,0.5565200259067236,1.2555615988494,0.6322020292282104,-0.12714913032679415,0.838770412862707,1.252805850706475,0.681044340133667,-0.1627378380443687,0.5998216921345692,1.257153658123717,0.6478826403617859,-0.07921259882308242,0.9008911319382489,1.2724577687896486,0.6808069348335266
6,0.0,0.0,0.0,0.9938650727272034,-0.0021946713552220744,-0.058294618422701304,0.036074439783759994,0.9929029941558838,-0.006379533336276145,-0.062330311464914495,0.03573652385415055,0.9918282628059387,-0.01140193317741392,-0.06663952123848214,0.035494655453096303,0.9934742450714111,-0.0016747746604488384,-0.04927519915519324,-0.08407501458832417,0.9952079653739929,-0.004942336271506687,-0.049542262966567455,-0.08426917926278683,0.9949682354927063,-0.008303402692108277,-0.04970617866567,-0.08467498406239796,0.9956647157669067,-0.08235732767267948,-0.09293066577360157,0.2811472959945381,0.9872049689292908,-0.04943753329867878,-0.04742218588294178,-0.2722638988725105,0.9943847060203552,-0.03384105649207024,0.04083949876536395,0.12034711930431322,0.9919659495353699,-0.03245206378286636,0.04275398785852941,-0.061421787033114225,0.9940646886825562,-0.44258165402662347,0.12781552317228614,1.0927968734164533,0.9983645677566528,-0.1676205700965221,0.1825145439890573,-0.3908904681648998,0.9993606209754944,-0.6527084772103791,0.8047930833428206,2.0349225301600793,0.5409631133079529,-0.19302065761359852,0.5774879936911319,-0.46961014706075954,0.9141036868095398,-0.5216334594360312,1.1487567736425541,2.04208470535569,0.5466670393943787,-0.09042551163918675,0.8021687912479948,-0.45947146077920703,0.8835939168930054,-0.4986036189701623,1.1514745852410044,1.9827357688451859,0.5119619369506836,-0.06375012884380875,0.7524353002117157,-0.5205939313120971,0.8438149094581604,-0.5309694909780768,1.320464871239927,2.138744674572898,0.5140467882156372,-0.04591639007478476,0.7731638383270241,-0.49763349548009206,0.8363075256347656,-0.5065732961870292,1.2741955755557073,2.1040817073374107,0.4948582649230957,-0.0607225177464834,0.8371587952729416,-0.44187880739227525,0.8026971220970154,-0.8262385987892431,1.3873632978780683,2.096793009692359,0.9984209537506104,-1.2020453575741465,2.548917484385337,1.3184316355261054,0.9985385537147522,-0.2665804687829104,0.9282253465673572,1.4186603246298075,0.5324077606201172,-0.4118511297291538,1.6303134699287092,1.5025402762635598,0.6917440891265869,-0.2026856612212313,0.7180727301983484,1.1951320992505314,0.5691593885421753,-0.22821250203217708,0.9771568035146667,1.1952289638422653,0.7128403186798096,-0.2186250048201896,0.7095159599799433,1.176732118469922,0.6056777834892273,-0.24779861622579508,0.9574290296293144,1.1629154786157276,0.6997727751731873,-0.1449598947824501,0.7487240212130128,1.1832857224733973,0.643473744392395,-0.14324829254125687,1.0545862125410796,1.1547392477714282,0.7063427567481995
7,0.0,0.0,0.0,0.9944480061531067,-0.004348346936511736,-0.0691684197872156,0.01987439527278061,0.9935734868049622,-0.010187420521358993,-0.07450756922322964,0.019580017126202564,0.9925932288169861,-0.017061484756569874,-0.07979757390944206,0.019361883596003673,0.9940824508666992,0.000184402015260552,-0.05753498908603674,-0.09779033909860137,0.9956644773483276,-0.0015470372863178536,-0.05797971191874579,-0.09776194737725998,0.9954432249069214,-0.003709533677090635,-0.058075125802390846,-0.09818511476980547,0.9960789084434509,-0.08521685973242353,-0.09390230983264561,0.20473859291431337,0.9884248375892639,-0.04207245497559503,-0.04750684672914398,-0.2955796153697237,0.9949172735214233,-0.04105642418491031,0.047947356876777376,0.10061050902092214,0.9927236437797546,-0.03288763231946899,0.04911887967172811,-0.07806061551865744,0.9946209192276001,-0.4523601938979524,0.1379176466422975,1.0733243548966642,0.9984942078590393,-0.11892480929111764,0.17728158722016024,-0.46851572501793987,0.9994234442710876,-0.4643704573214579,0.5820848034562696,1.8005625763609077,0.4884563088417053,-0.10138470472282163,0.5246909749134988,-0.5208660046670575,0.9208884239196777,-0.2976159788454781,0.5851028335656713,1.5941332748246912,0.49362659454345703,0.013744167702684275,0.8154907408949889,-0.43783498241903956,0.8915091156959534,-0.28838970705013156,0.5762658808570992,1.5508396861445168,0.46326303482055664,0.04253509587320481,0.7793792711345721,-0.4892184553678756,0.8539407849311829,-0.2842857390237299,0.6196015947456579,1.6024473228721532,0.4651153087615967,0.06411456001382598,0.7911730535419578,-0.47730671573423,0.8467472195625305,-0.2793921025270758,0.6297461146712936,1.6147678332513993,0.44799065589904785,0.051424445038024555,0.8533435603651436,-0.4232763631505871,0.8103423714637756,-1.0930632503100495,2.0013792605354728,2.2584774363212743,0.9985539317131042,-0.6645670947649903,1.5046245461147831,0.2093214802678529,0.9986724853515625,-0.22365698974934883,0.9871402063159623,1.5213257949311996,0.516338050365448,-0.6879197208623646,1.9076419371160052,1.2349423796769396,0.7108278274536133,-0.11347495371953711,0.7628018602966072,1.2035507738088012,0.5894412398338318,-0.4183447009957968,1.0331492507418778,1.1229373361766535,0.7378149032592773,-0.13942733099254417,0.7605457916957343,1.1793498729036236,0.6191964149475098,-0.44000983471489225,0.9805841740025387,1.0993539153532972,0.7158884406089783,-0.05839691472442229,0.7911869651763315,1.1838254531392023,0.6652525067329407,-0.3550158046772256,1.1171233153167948,1.0417384313078548,0.7315700650215149
8,0.0,0.0,0.0,0.9948761463165283,-0.010871784866434312,-0.07261224588403041,0.018256237219196506,0.994097888469696,-0.015798140047236557,-0.07793469140453403,0.01804314664373473,0.9931262731552124,-0.021562583182349007,-0.08356932715467102,0.017639057794038366,0.994534969329834,-0.009823861140175395,-0.06223989661824582,-0.09064286727592803,0.9960572719573975,-0.013326968647794157,-0.06295372264084793,-0.09071990505814827,0.9958455562591553,-0.017082026449470666,-0.06377532813662516,-0.09104524045638736,0.9964368939399719,-0.09155623286702565,-0.0998156291304088,0.17020800568195416,0.9893243908882141,-0.0569948459785064,-0.05430621536578983,-0.2799132652110817,0.9953482747077942,-0.030648872288358192,0.051075258801223454,0.08956558755816128,0.9926375150680542,-0.029860942473000505,0.04897647982720726,-0.07079144780193868,0.994856595993042,-0.48608881108114216,0.13004499003528264,0.9208767466493676,0.9984326362609863,-0.08703044360230971,0.277610141452373,-0.4548065501232813,0.9994692802429199,-0.45149265430904184,0.5356119136456047,1.6892579745621012,0.44058606028556824,-0.14623397832074247,0.67293994889129,-0.4905488523733124,0.9233778119087219,-0.23387273234245948,0.49702303455412083,1.5051241266655033,0.4474036991596222,-0.11874758372478927,1.0905106421154862,-0.347718362079985,0.8952613472938538,-0.21110424915992596,0.48157657222890704,1.4683955613567854,0.42167556285858154,-0.10309114557097142,1.0566756225045835,-0.3885064476626328,0.8587067723274231,-0.20118901979765189,0.5126532445585527,1.5059749368240634,0.4235105514526367,-0.08860756500563596,1.059205697360859,-0.38372528493144054,0.8519186973571777,-0.20489304137402314,0.5303539831597515,1.5215430954224962,0.4080924391746521,-0.10473539665147481,1.1241800723663482,-0.33268619093974555,0.8121799230575562,-1.1607180127780306,2.016939061056292,2.274254550022542,0.9986647963523865,-0.5907260713446458,1.6797523962450696,0.18545325896798845,0.9987790584564209,-0.3231402337941813,1.197964318137709,1.4135089615428682,0.5102711915969849,-0.2477167465396661,2.011058493392703,1.1058944229078822,0.7202690243721008,-0.27403984662708164,0.9468207369138654,1.153253505954207,0.59192955493927,-0.33051845814896696,1.2704338897240692,1.1060411196423323,0.753739595413208,-0.3039917404323621,0.9261300568571174,1.1338128310462343,0.6178731918334961,-0.32819589343660915,1.2272558973503769,1.0854956134016582,0.7164721488952637,-0.2255242463102921,0.9782735577918461,1.106843349885315,0.667605996131897,-0.26686313461006245,1.26596717527528,1.0290687855830798,0.7463428378105164
9,0.0,0.0,0.0,0.9953600764274597,-0.006565888744761971,-0.07954592984176165,-0.08731975084137096,0.9946471452713013,-0.019233362493340442,-0.08846934547614793,-0.08671005833836992,0.9937641620635986,-0.03192978783907664,-0.09612551119565269,-0.08651804117269869,0.995023787021637,0.022119700717137387,-0.05673860311981669,-0.1402032579494383,0.9964303970336914,0.02954026398418652,-0.05180019141121654,-0.1408476715825735,0.9962416291236877,0.03619464566474848,-0.04639787244329512,-0.14175635438501713,0.9967740178108215,-0.057658087234963615,-0.07266447265499518,-0.32952002179766327,0.9903357028961182,0.02327493582423534,-0.013702058395890903,-0.4839117734138289,0.9957880973815918,-0.0376471421828134,0.04540144395284227,-0.07992890412081191,0.9933164715766907,-0.006505642094177724,0.0668012685268297,-0.15521797989046673,0.9953345656394958,-0.3562360259089721,0.17691971051366673,-0.33028540284251334,0.9985359907150269,0.025137835386096437,0.2893004628773529,-0.66488698713459,0.9995163083076477,-1.1720944621684262,1.8409452510590472,0.8648930345912338,0.40233883261680603,-0.0387016823246853,0.8617896071232855,-0.6492634911595745,0.920365035533905,-0.5046723311413766,1.632913886392537,1.6770590616256666,0.40469956398010254,-0.1221121068351006,1.6857395925061294,-0.33284785337323447,0.8644787073135376,-0.444208273544787,1.5298721075480732,1.5975674185152786,0.3821887671947479,-0.13914476042109092,1.6845442012996057,-0.29730747342186226,0.828862726688385,-0.3921389283620189,1.5890813402300736,1.6300994923138927,0.383669376373291,-0.1479774197198332,1.6638255637067927,-0.3156869541659765,0.8217337727546692,-0.4015118855395237,1.7103287912591774,1.6816933790342694,0.3697880506515503,-0.15331214695119763,1.6930386937631987,-0.31307310192304444,0.7767263650894165,-0.6924697264372089,1.641133425176626,-0.31949535611397073,0.9987936615943909,-0.25684074466428075,1.3449034079890538,-0.5257773953434131,0.998894453048706,-0.580046150677654,1.4571081208478083,1.0740547645618106,0.5536333918571472,-0.17261412228943526,1.5795824524562498,1.0683101376937405,0.7125399708747864,-0.37518946362240724,1.0748967809364074,0.9451256891138748,0.6280348300933838,-0.15976146397092622,1.0236152741597246,0.9952279784395964,0.7632395029067993,-0.3705377371555194,1.047547980816284,0.9302162212265488,0.6537233591079712,-0.17741114761764065,0.992904538147338,0.9819756605382182,0.7336376905441284,-0.3748200699806401,1.0813954392170142,0.9251993004237098,0.6727352738380432,-0.1112995066229758,0.9498781528800362,0.9945185280019936,0.7257573008537292
